target_id	tpm01	tpm02	tpm03	tpm04	tpm05	tpm06	tpm07	tpm08	tpm09	tpm10	tpm11	tpm12	tpm13	tpm14	tpm15
MSTRG.7586	0.476342	0.604081	0.128443	0.688229	1.23465	1.63191	5.07026	7.6513	3.03673	7.8623	8.34459	5.04273	3.30072	2.15269	3.36837
MSTRG.1077	2.61884	3.03455	3.30277	2.542186365	1.1698983	3.04729	3.050444281	2.73058	18.05939	13.921	16.80813	12.250771	2.229750948	0.304340895	2.051558
MSTRG.2595	4025.41076	4116.99572	4081.054749	0.0257232	0.0302939	0.0328167	1411.499398	2895.50454	3.034059996	4.4628081	3.5595951	2.999296197	0.06736576	0.884980477	0.9885075
MSTRG.21744	4.95378	3.19604	4.39371	0.26366	0.482699	0.504314	0.835313	3.86273	3.02707	1.94529	2.32438	1.57922	3.29904	12.0515	15.0984
MSTRG.7876	1.21887	1.07067	1.08486	3.02634	1.623716	2.459761	5.92666	3.426279	4.358985	10.62975	17.08589	10.08401	9.67234	0.961547	0.9510693
MSTRG.14841	2.97776	3.025925	2.97645	1.45978	1.24878	2.13106271	2.965299	2.97456	7.92734	9.9311219	9.08178	5.796579	8.56587	3.496728556	3.747911
MSTRG.8297	0.029276	0.059705206	0.0287614	3.227213	2.3187456	3.024063	0.4739644	0.6356212	11.677669	4.203806	38.834366	9.309094	0.983614	4.8064428	3.881278
MSTRG.7027	6.59042	5.9479591	6.119513	1.12441	0.943476	2.00498033	1.129361	2.823731	3.023802	4.503107	4.0404	2.110380001	2.257242	4.582089	4.89916
MSTRG.3917	4.52029	5.33225	5.682465	1.714536	1.126679	1.243427	1.432087	3.413754	3.4564065	3.021567	2.940581	2.382378	2.945238	5.194461	5.08663
MSTRG.2956	1.87	2.092561	2.350846	1.575546	2.181637	3.775653	2.70801	2.608909	4.4391692	4.947464	3.995129	3.828031	3.021475	5.75979445	6.886941
MSTRG.17116	0.917388	0.947553	0.95859	6.85811	10.7323	13.1391	11.944	1.75037	1.21666	3.14557	3.02008	3.74328	5.2641	0.241724	0.119661
MSTRG.14449	1.48256	0	0.951482	6.29762	1.7349	5.10294	4.33801	0	14.0174	17.0939	16.3857	3.21597	3.0185	0	0
MSTRG.10855	20.16923	16.593603	15.41632	3.68777	0.401018	3.01758	1.966743	1.79921557	2.71313	0.668577	1.619857	1.718301	6.116134	73.36659579	61.37839
MSTRG.4948	0.743295	0.3092	0.754126	4.44917	3.01366	6.475957	4.04051	3.84708	0.9170325	5.1080881	2.85436	5.720151	9.569525	2.29533	1.98405
MSTRG.13383	0	0	0	4.15671	3.01159	4.06941	0.594086	1.58055	23.1105	11.2966	18.3034	9.36317	5.59036	0	0
MSTRG.18682	1.64816468	1.763101	2.416198	2.337089	2.347594	3.01048	2.3768336	1.431278	8.51073	6.288308	7.46256	4.5716728	3.6502697	10.965861	10.563583
MSTRG.14263	1.69649	1.10104	0	3.00991	0.935379	3.84278	1.00642	0.579944	9.10751	11.2843	17.9997	5.277	13.38	3.57102	0
MSTRG.19226	2.5510641	3.008941205	2.70004411	2.371500005	2.081902153	3.343782801	3.759414302	2.66961	2.444670035	4.8694947	3.986813014	2.24901071	10.18620002	10.551066	9.600512544
MSTRG.2504	2.17257	3.12684	3.00791	2.54006	2.17455	2.0804	1.62824	3.77978	7.048	3.10899	6.02204	2.68286	2.62689	7.44316	8.75393
MSTRG.14602	7.80748	3.03194	3.00689	0	5.13947	2.34673	1.8269	1.08773	3.29444	2.88341	2.62523	2.20346	4.93385	3.29206	3.28096
MSTRG.14826	4.1311977	4.121185	4.337829	0.59096428	0.4994573	0.9824096	3.893459	3.005686	2.7409589	3.515324	5.075467	2.773061	5.173281	2.8355291	2.867487
MSTRG.14186	7.75181	2.58368	4.00616	2.3268	0.931527	1.40745	15.7032	7.95078	7.48628	0	1.61257	0.784487	3.00413	46.5188	40.0576
MSTRG.4765	2.485113	3.05251	3.3967	3.214471	2.903285	3.003958	1.697317	2.59211	2.91804	3.557524	4.32004	2.556337	2.129818	3.390582	3.186772
MSTRG.11855	0	0.413019	1.12692	6.84652	6.40057	7.87017	3.0433	1.02159	2.448	4.10125	5.41179	3.00082	11.3182	0.308421	1.62906
MSTRG.16325	0.680083	0.628574	0.8598078	2.16719839	2.386185	3.384616	1.243895	1.65196847	8.35142	5.804398	7.43824	4.465044	4.795629	3.32891461	2.99994061
MSTRG.12161	1.31151	1.19226	1.4228	2.76741	1.92204	3.76607	2.99895	3.52767	4.47453	9.32291	10.8045	8.30816	4.0613	0.551942	0.541962
MSTRG.1366	16.307801	18.681	17.642863	1.2633779	2.1127973	2.1091019	3.092017	5.244243	2.998539	2.382841	3.2671435	0.806909	6.534074	1.450582	1.2327087
MSTRG.14581	0.6539673	0.54999	0.4528281	1.24153501	0.8037526	1.819095	2.995961	6.9169389	2.576552	6.82597	6.9459	5.184361	3.438604	30.021113	30.003708
MSTRG.15097	3.11216	2.99576	3.91844	1.34995	1.43805	1.56442	0.819672	2.43139	4.31362	4.24214	3.07948	2.20579	1.8374	3.40272	3.19278
MSTRG.10428	9.41265	11.0351	9.25331	1.25139	0.748813	1.43085	1.1308	2.98993	8.1947	2.69719	5.06654	1.12139	2.67678	13.7768	13.3451
MSTRG.5817	1.951616	2.27172803	2.293676	2.343343787	1.635759287	2.543793789	5.881649	3.311315	8.0044461	7.504811113	11.5060197	5.128106236	6.465591	2.988863	2.486806017
MSTRG.9351	0.932373	0.882129	1.04419	1.49194	1.18091	1.42885	1.19417	3.00167	4.1897	4.04441	4.41721	2.98231	3.68634	6.69128	7.27048
MSTRG.10408	5.97125	5.58739	5.96849	2.20458	1.37968	1.66804	2.04142	4.84566	2.06653	3.68411	2.87944	2.80829	2.98037	14.2717	12.4682
MSTRG.18885	0	0.0876004	0.260245	1.10089	0.558946	1.55985	4.20307	2.97866	2.04228	8.69819	6.42298	5.99689	6.1828	3.73855	3.42856
MSTRG.14882	1.88545	1.8874	2.15945	0.960666	0.646924	0.902824	2.05516	3.31748	6.6699	4.57306	6.02556	2.97597	3.18122	5.08808	4.44074
MSTRG.10800	0	0.958954	0	5.85976	2.97544	5.1499	1.59315	2.94553	3.64371	11.0531	5.41326	3.79954	4.96045	1.2037	2.2341
MSTRG.20939	2.83522936	3.20889539	3.23078996	0.916185	0.910467	3.221854	1.435584	2.975110008	1.975134	2.745862	3.3336	1.540592	5.42025	7.580708665	7.67108524
MSTRG.10453	8.5357	7.81952	8.63646	0.478457	0.344008	0.307381	0.743352	1.80928	4.34345	2.97403	5.01175	1.3024	2.76409	7.32365	7.91535
MSTRG.7123	0.810547	0.523009	0.690207	3.358282	2.973548	4.11701	0.468002	0.185554	2.435719	4.304761	6.670904	2.6142759	3.9010264	4.98839	4.389089
MSTRG.17032	0.876314	1.14631	1.4320983	2.973059	2.06243178	3.2687183	10.51194	4.74383	2.774292	11.15967	8.5198477	9.376450003	11.64249	0.869933	0.46228489
MSTRG.1982	2.02246	1.97446	2.12664	1.62643	0.960433	1.84599	4.54436	2.64349	4.23605	6.22448	5.38651	4.14323	6.48124	2.97257	3.25338
MSTRG.16929	1.86854	1.6283	1.621817	3.067116	2.577775	2.654506	0.825979	0.445911	3.4144	5.3096559	5.6235503	2.972439	3.1425458	6.82707	6.77766
MSTRG.11615	2.59022	2.97115	2.88215	2.37952	2.18748	2.80919	1.73026	3.42913	4.406	5.27612	4.50903	4.08389	2.73665	8.46765	9.26559
MSTRG.14065	0.527421	0.6920439	0.6539991	1.844685	2.073842	2.208930014	2.971081	2.529321	10.713306	6.498245	9.832037	4.147848	5.225145	5.127569	5.137087166
MSTRG.3985	0.693767	0.525376	0.511175	2.236772	1.729196	3.10977	3.09315	2.561882	2.970814	4.30043	4.34256	2.907354	3.612879	7.33302	7.625147
MSTRG.11169	1.098803261	1.007631	1.3365143	0.9956537	0.958809	0.99367888	7.40677609	2.965286048	2.7187657	9.123255019	3.2996476	4.6415388	5.6837289	5.3064127	5.146457131
MSTRG.10621	11.2063	10.0521	11.8103	0.754102	1.15257	1.60383	4.9396	2.96343	2.37338	5.70893	3.9416	2.02989	6.50066	0.680262	0.673733
MSTRG.8982	0	2.12441	2.96292	3.8488	0	0	1.99574	6.15057	8.69286	11.9357	14.1384	1.16878	0.878653	17.4673	14.576
MSTRG.14552	3.68389	2.64476	2.96208	1.540484	1.462125	1.45368	1.34852	2.55701	6.255733	4.811559	6.15826	2.817516	3.3083481	7.229583	7.453975
MSTRG.5376	2.89411	3.0804	3.3567	0.981834	0.724042	1.02438	1.87222	1.68044	3.28323	3.88946	4.07086	2.3972	3.79108	3.21858	2.96094
MSTRG.1557	2.5787856	2.5101537	2.2917643	2.04615	2.01651	2.958696	5.6251111	2.7488498	1.0604962	5.3075815	3.929818	5.3674734	7.8353396	4.97874793	4.9903729
MSTRG.12596	2.8281	8.09592	3.89361	1.57446	3.46391	5.7784	4.22627	10.998	0.923245	3.51115	0.712838	0.117766	2.95382	0	0
MSTRG.13334	0	0	0	2.09509	1.50314	3.05224	7.93924	14.2744	4.68204	13.478	11.3044	2.95372	13.9022	1.94198	1.29999
MSTRG.7630	2.932772	2.541865	2.953284	1.821143	1.625137	2.059184	1.877092	4.07190863	9.05808	3.69208	8.73478	2.481050007	3.89177951	12.133156	12.95317
MSTRG.21656	1.17246	2.647	2.43286	6.055425	3.836163	4.877183	1.503042	1.082013	4.60257	3.675114	5.60466	2.953035	3.058576	1.51274	1.864912
MSTRG.11844	2.95237	3.09656	2.83031	0.843413	0.743187	1.16815	6.88976	6.07285	3.872708	3.394923	1.793382	0.424616	2.5774641	18.7391	20.4051
MSTRG.6578	0.0338997	0	0.599268	3.22828	2.92077	2.94999	22.8669	24.6642	0.754089	2.46491	1.04223	3.18299	9.86797	4.28591	3.73799
MSTRG.2507	1.74239	0.852196	1.19816	4.38631	4.13228	5.24224	1.96249	2.94907	2.12293	5.42377	3.99475	4.41522	3.04736	1.75509	1.38513
MSTRG.11280	2.584640694	2.943190012	2.688210884	1.067471	1.201085219	1.359662063	1.511100415	2.610378	12.498455	4.6435	11.42540254	3.146609	5.2689314	5.71861053	5.056666
MSTRG.18329	0.844425	4.79778	3.88948	2.94226	0.181882	1.70846	3.47736	2.23138	4.15142	2.15285	7.96613	0.92668	0.742594	15.4758	9.83896
MSTRG.2287	1.439705	1.312235	1.417949	2.711643	2.990107	2.109424	2.58344	1.73498196	6.9879688	4.865754	5.966317	4.2342179	3.302842	4.817226	2.939838
MSTRG.4101	0.327152	0.211661	0.285875	2.70111	1.91502	3.67937	6.28579	5.81757	1.37209	5.35842	2.93893	4.32661	2.00947	2.95057	3.22278
MSTRG.4177	0	0.0673942	0.200227	2.67028	3.1139	5.47045	4.08161	3.01323	1.11699	5.68014	2.9376	4.62212	4.33781	1.22387	1.01882
MSTRG.8475	2.215024715	2.111720488	2.007926054	2.316436326	1.789685806	1.310978312	2.411559057	2.93704	3.971326073	5.044160507	5.072888926	2.93802604	5.69534109	6.482171627	6.677853983
MSTRG.20925	1.349194	1.676333	1.185625	4.263093	2.628762	3.45907	1.163084	2.9332211	3.233894	1.656189	3.442104	1.374666	3.18549	6.15087	7.410032
MSTRG.6487	5.7523	4.51157	4.86671	1.51461	1.32249	0.418774	1.29591	3.15855	2.88607	2.88255	2.93292	1.7421	3.42846	9.52234	8.62468
MSTRG.13043	1.823189	1.7088484	1.8397708	2.8271645	2.136839	3.4060042	6.220625	2.931811	8.2160315	8.81566	13.84836	5.8934243	9.183658	2.2064515	2.387107
MSTRG.12560	0.222254	0.20103	0.160081	4.07122	2.93046	2.47154	3.17307	2.15241	3.58275	8.13836	6.34998	7.34645	5.93238	0.660527	0.87124
MSTRG.12225	0.0797564	0.0515158	0	2.99166	2.02723	4.02295	5.58354	5.96026	1.80707	3.08278	6.14192	3.5127	2.92724	0.573683	0.385159
MSTRG.19054	0.867023	1.30812	0.985249	1.4094296	1.528012	2.076138	5.975156	3.870212	2.975128	5.563286	7.47725	4.647505	8.071872	2.7099232	2.9263054
MSTRG.642	3.78234	2.95492	2.92584	1.56855	2.02491	1.05867	0.677217	1.7213	9.26667	1.78109	7.13653	1.58453	5.13389	4.04684	3.60451
MSTRG.2440	0.36767	0	0	1.533426	1.61143	3.08339	2.925441	2.08987	3.14645	3.78641	5.59223	2.090402	3.87623	12.44738	14.53261
MSTRG.1616	1.63682	0	0	0	1.79613	3.69902	12.5385	13.2422	4.01925	7.1104	7.6455	2.92486	8.74925	0	0
MSTRG.5248	1.42837	1.20523	1.35565	1.26477	0.838187	1.07033	5.48652	10.1259	5.64452	4.38437	6.28152	1.81551	2.92328	3.67327	3.36912
MSTRG.15499	5.2097	5.27892	5.45958	0.119255	0.0841377	0.205399	5.04279	3.66488	25.1836	18.6735	2.92162	1.19496	0.998092	0.266606	0.244224
MSTRG.6321	24.491368	23.908502	26.2704	2.61299	1.114154	2.103304	2.053007	6.28621	16.93021	2.92001	4.422	2.66846	2.92719	0.53156	0.77536
MSTRG.10370	2.919375	2.65307	2.73887	2.867914	4.0475051	4.50061	4.11612	3.22547	2.64455	10.2580131	3.58484	4.8216171	2.64236	1.462563	1.879085
MSTRG.6504	2.47598	2.11772	2.52403	2.25384	2.13169	2.56345	1.84066	3.76839	3.39428	3.26259	3.74067	2.91851	4.37093	4.7591	4.09313
MSTRG.18942	2.55882	2.91683	3.1984	1.0325744	0.495987	1.280668241	8.01775	2.144404011	3.282722455	4.8892417	5.1821019	3.4774893	5.324862	2.085095	2.389284
MSTRG.9462	4.78431	5.28765	5.7624	0.947032	0.992268	0.894268	0.607454	4.28135	4.11232	2.71923	5.26845	1.81964	1.70746	3.03786	2.91667
MSTRG.2560	302.41216	273.53204	277.91392	2.04504	2.91453	1.66261	297.7969967	112.56442	76.18332	66.810687	1.936374693	1.5957166	1.40585	0	0.487273
MSTRG.10405	1.21498	0.52712	0.69252	2.91415	2.20437	3.12989	2.36971	2.04456	6.24459	5.08315	5.71457	2.25551	4.37749	5.38326	5.77731
MSTRG.11617	0	0.286836	0.0946797	2.91381	2.56382	2.48795	3.96353	2.67894	2.91212	8.12357	5.15841	5.45533	6.27883	10.9476	12.0505
MSTRG.1004	0.954715	0.921699	0.716529	2.52946	2.05462	2.9111	1.65942	2.85601	3.90259	4.41427	6.3061007	3.76347	4.574713	8.65053	9.13074
MSTRG.15974	10.5247	12.6294	13.7169	0.984586	0.451633	4.71305	0.879491	0.194105	2.61242	2.47244	2.91107	1.56788	4.73801	17.0263	20.4719
MSTRG.11375	0	0.27979596	0.265	2.16093	1.944800237	2.06248703	2.573437	3.74318	8.107157	6.695069	6.900599	2.9102837	5.660556	15.00008	14.788968
MSTRG.7803	25.3982	27.938	27.9437	0.45079	0.279517	0.410631	1.41616	2.45813	8.03881	3.21392	6.4712	2.20697	2.39882	2.91589	2.91007
MSTRG.2804	2.90998	3.06092	2.92977	1.1656	0.656687	0.966308	1.63867	2.24869	4.28254	4.29621	5.35707	2.7957	2.89866	3.07101	2.94716
MSTRG.16541	5.72973	4.5609	3.17346	1.67598	0.96789	1.3495	1.29686	2.24666	9.68542	2.90882	7.72789	1.93152	2.79413	6.72269	6.52541
MSTRG.14783	2.7775	3.13383	2.43871	0	0	2.75499	3.12995	11.1751	1.65841	3.37538	2.90858	2.80781	4.15889	5.73613	7.2339
MSTRG.2182	1.31012	0	0.83582	1.77728	1.22082	2.26514	8.12387	6.03836	1.8113	4.7182	2.90739	4.58132	7.28846	97.8818	102.191
MSTRG.12232	0	0.249592	0	7.32635	8.39272	6.94855	0.35959	1.88026	3.22834	3.85347	4.68427	2.90735	4.188	0.275078	0.268798
MSTRG.8159	0	0.316127	0.52447	3.157313	1.610095	3.02054	2.153802	3.174797	2.715675	4.95566	4.78318	4.0862749	5.0539403	2.906683	0.610891
MSTRG.2174	1.34045	1.42433	1.29609	1.076839	1.05711161	1.799057	3.3199036	2.905937805	2.54967874	6.3159435	3.5418094	3.9007359	3.698002786	7.05218294	7.26406003
MSTRG.6698	0.560121	0.434082	0.468881	7.88996	6.49869	5.11195	1.16146	1.21255	4.05747	2.90454	9.66324	2.91348	3.0539	0.393286	0.28616
MSTRG.16489	11.7156	11.2846	11.9041	1.49879	1.76067	1.36791	9.44987	8.64252	0.751949	0.837549	1.66836	2.07036	4.26804	2.9931	2.90373
MSTRG.18283	1.13817	1.288363	1.120683	1.888064	1.2757635	1.857661	2.90322	4.39903	5.169077	4.75596	4.21514	3.41214	2.381149	4.820392	4.78218
MSTRG.5988	4.23582	3.91953	4.508892	1.28665	0.81094429	1.4749818	1.171987	1.18509	3.4878289	2.840557	3.459602	2.899383	1.79106	10.12091	10.00156
MSTRG.4086	3.46047	2.607979	1.7075274	2.898712	1.7949743	3.333622	0.994324	0.465969	10.880432	9.43517	11.308636	7.823511	3.148443	0.974921	1.925961
MSTRG.5067	2.895272	3.176749	2.785226	2.288061	1.277587	2.175473	3.276753	3.06767	4.696536	6.76149	5.730435	2.5886721	4.384916	2.842891	2.639995
MSTRG.9980	0	0	0	2.22682	0	2.44861	2.48682	4.84969	20.056	21.8561	10.0554	2.89292	16.5023	10.3774	10.042
MSTRG.12952	5.39413	4.748625	4.78967	2.165051	1.24145	1.638167	2.161448	3.716213	2.058058	3.522296	3.140481	2.891234	3.989339	2.526027	2.89114
MSTRG.2447	1.75798	1.98757	2.43724	3.28798	2.20819	3.6261	2.90249	5.42948	2.6224	3.14165	2.89096	2.6254	2.64163	13.11	13.7407
MSTRG.15255	1.23121	1.09931	0.611417	2.82301	2.88932	3.35521	1.20439	1.87635	3.05367	5.05761	4.06775	3.28246	2.00431	5.44079	5.5811
MSTRG.11712	3.21192	3.31766	3.22147	1.15164	1.95081	1.29653	0.979237	2.88881	3.81297	1.70216	2.4386	0.731248	7.38233	656.452	654.184
MSTRG.13107	2.795293	2.766412138	2.896764389	2.285887068	1.72654914	2.888316	5.169469433	2.0765521	7.011542	9.194256	11.32085718	4.5387905	6.078947	2.7248161	2.450076
MSTRG.15147	1.70242	1.99497	1.73502	2.88709	2.4668	3.0729	1.84938	1.82434	3.5997	4.10181	4.28654	2.48409	3.69179	3.26369	3.31586
MSTRG.8915	1.22371	1.60147	0.229489	10.8526	24.0479	10.8439	8.80995	2.24787	2.88546	4.23446	1.58568	5.73237	4.03727	0	0
MSTRG.20471	0.16911	0.121235	0.123627	2.896191	2.71385	3.361685	2.027911	1.529772	3.091866	2.8850757	3.77092	2.2667409	3.262057	5.871036	5.238472
MSTRG.19145	0.908284	0.76929	1.5668	2.98161	2.88311	1.59257	1.796	1.1022	10.2767	10.5405	14.632	5.32896	3.94781	2.73923	3.22123
MSTRG.4208	2.88296	0.879973	1.44496	50.8956	52.1622	45.8199	22.4996	8.10031	2.82861	1.71673	0.698321	3.51901	5.9228	0	0
MSTRG.12183	8.12856	10.5052	14.1259	0	0	0	1.92848	12.8432	2.88274	2.66593	2.28647	2.02897	110.396	32.0018	27.6412
MSTRG.15471	1.76614	2.38635	2.12258	2.43181	1.70165	2.88222	1.25657	1.98431	5.9696	6.67794	9.45909	3.89946	3.87811	12.146	12.6553
MSTRG.3169	2.866023	2.416004273	2.882111	2.8206191	1.144782897	2.4145879	2.684416	2.55514368	5.1464782	4.7258418	8.0412679	3.25302984	5.10474463	14.136721	11.38429747
MSTRG.19990	0	1.56194	0.253545	8.27688	16.1766	11.6322	9.01557	19.3689	2.45522	1.96104	2.88076	3.89031	4.63121	0.598492	0.78488
MSTRG.21299	1.29072	0	0.828424	2.99045	3.46253	2.87853	1.46105	1.39752	3.8035	5.62583	12.3079	10.8935	9.74273	0.909864	0
MSTRG.13879	1.37657	0	0	2.45028	2.87852	7.29302	2.34571	3.97312	31.148	29.0034	47.6234	16.8176	0.353025	0.390165	6.20659
MSTRG.21864	4.79595	15.5341	12.3147	1.00513	0.711741	0	0	0.558136	2.87642	4.4236	5.68206	2.12368	1.73872	27.4105	30.1602
MSTRG.13606	0.256895	0.166025	0.16445	4.23591	3.42011	7.57828	7.3965	2.874468	0.72805	7.50359	2.51786029	4.891161	3.200567	0.858951	0.503449
MSTRG.6823	0.282172	0.286829	0.238838	1.54567	0.965995	1.48709	2.87203	1.79364	3.87708	7.51212	5.25127	4.76071	3.54723	4.17615	3.75739
MSTRG.19543	3.36739	2.87135	2.50739	1.72116	0.487803	0.303633	1.48681	2.82416	11.5052	4.27247	7.88358	1.89879	5.6549	16.8385	18.6766
MSTRG.17421	7.13557	7.38557	7.0295	3.1535236	1.1878698	2.870119	0.9743606	2.0748238	2.7916633	1.0845319	1.134244	0.6662992	4.4170388	3.98716	4.22706
MSTRG.851	1.04674	1.17896	1.162648	0.8782925	0.490916	1.72532989	4.403118003	3.280612	2.02152459	2.9794723	4.2066077	2.869287	4.0018318	3.639025	3.630257
MSTRG.3932	2.68604	2.29036	1.60102	3.59922	1.27674	2.57751	3.55222	6.09666	5.05379	3.82554	5.62326	2.75576	4.67087	2.43829	2.86908
MSTRG.7361	2.86833	4.37755	4.16827	1.23139	0.857381	1.49555	1.03569	4.31108	6.30757	2.10623	4.49362	1.21665	2.61018	13.9226	16.5486
MSTRG.13064	0.658532	0.531955	1.140974	1.729457	1.709769	0.760256	3.012605	2.481602	2.867573	3.75362	4.807405	2.8748832	7.674878	5.706856	6.111773
MSTRG.17554	0.977441	0	0.208994	7.46527	15.9551	9.18211	2.120617	10.1025	2.9958015	2.86734	1.9368398	8.4769833	7.750024	1.53482	1.51465
MSTRG.19474	0.345033	1.09118	1.3436	2.87488	2.94447	3.45963	2.91265	1.51038	1.91543	2.52627	2.86694	1.88717	4.15519	6.19666	4.6609
MSTRG.20627	4.43242	4.70608	3.04007	0.221875	0	2.57941	138.967	60.196	6.70566	80.7845	1.17837	0.4199	2.8657	1.19006	1.42965
MSTRG.18657	4.74297	0.496367	4.47757	0.00860492	10.7595	7.07309	2.86248	2.45337	2.90546	1.55896	1.9324	1.15369	2.88164	4.55665	1.98846
MSTRG.1551	3.95723	3.814469	5.767563	3.091438	1.464319	0.969503	2.381477	3.670351	2.859731	1.134238	1.247141	1.39824	2.5957761	21.18276	21.58607
MSTRG.4839	0.656452	1.05378	0.924002032	3.33395	2.859516	3.746541933	1.697334	5.563803	28.1872926	27.35905	29.557283	10.201234	2.8537742	0.201988	0.178203
MSTRG.4674	2.85782	3.51606	3.42458	2.33905	2.14468	1.97088	2.31199	2.39415	8.73704	6.16775	9.15193	4.75637	4.46748	1.4114	1.55645
MSTRG.8069	4.62976	4.29889	4.09512	1.09179	1.07418	0.282843	0.697045	2.85403	4.88087	2.1477	3.59352	1.20201	1.78542	8.44523	8.14911
MSTRG.7161	2.78319	0	0	11.6903	7.84586	11.5112	0	2.85313	9.39697	9.04035	9.97173	2.83533	8.81233	0	0
MSTRG.20843	8.72	8.74542	8.47317	1.78566	1.49653	1.31958	2.35886	5.88411	2.61358	2.84878	3.27805	2.78984	2.75372	6.25633	6.57617
MSTRG.11025	2.66731	2.84611	2.56785	1.86656	1.53074	1.33133	2.06645	3.37785	7.82256	4.21208	7.88673	2.67952	4.28251	11.1994	12.5681
MSTRG.6283	0.468429	0.586721	0.352469	1.75132	1.90905	8.77693	1.90735	2.06521	4.18903	5.17185	4.5146	2.84595	16.0477	12.9969	12.3556
MSTRG.9626	0.69949869	0.567822	0.596369	2.502611	1.929404	3.55773	6.33438	2.84481	3.576427	7.383488	8.237985	5.779665	4.169281	0.887128964	0.625224664
MSTRG.3834	0.934992	1.11597	1.25373	1.086973	0.734829	1.194853	2.705555	4.11309	3.44871	3.868611	5.33297	2.844155	4.166638	3.30791	3.20262
MSTRG.5583	1.71267	1.6546	1.63778	2.84294	0.871767	1.21568	10.1718	0.662369	2.43533	8.08545	5.93401	4.27235	17.2053	18.7524	15.5949
MSTRG.19203	0	0	0	15.8674	23.1253	12.8585	5.34336	242.612	1.5791	2.20219	2.84167	3.9671	4.54361	0	0
MSTRG.16552	1.62419	2.05269	1.85226	1.95035	1.27236	1.46108	1.62953	4.68573	3.34406	3.63335	3.80581	3.46325	3.94211	3.43531	2.84009
MSTRG.4186	0.659419	2.139674	0.889751	2.681773	2.147685	2.839577	1.7788521	2.021007027	6.862573	5.822957	7.855146	3.741884	8.16044	9.83144	11.33313
MSTRG.2180	2.83956	3.86867	4.31109	0.749191	1.10347	0.924864	3.02949	5.05782	2.21909	2.19576	1.69297	1.64951	3.24327	4.07587	5.03079
MSTRG.9913	2.64598	3.04588	2.83948	2.25693	1.20985	1.91622	1.60903	2.78423	7.11102	6.04071	6.65974	3.68822	2.47847	6.97885	7.08196
MSTRG.2582	28.9309	25.5114	24.3514	0.0660547	0.20086	0	0	5.93857	10.9427	3.25951	5.36828	0.665485	0	2.83908	2.58306
MSTRG.21264	1.21171	0.6075	1.432303	2.55057	1.00141	1.77615	0.755504	3.56737	3.218672	3.69094	4.440864	2.83692	3.144109	74.14737	68.53854
MSTRG.1938	2.347882	1.970309	2.590146	2.55215	3.027183	3.469508	0.612515	0.340601	4.497817	5.61055	4.3467574	2.6365227	3.6532199	3.522025	2.83534
MSTRG.11322	0.639032	0.411754	0.755939	1.57813	1.31353	3.16712	2.62546	0.701292	2.83523	8.48156	16.2513	8.7932	3.29829	7.08027	7.18168
MSTRG.9703	0.274855	0.41832	0.2931973	2.354319	1.778342052	2.831326	1.36554	2.296060027	3.39723482	3.901270535	3.317463	2.849899001	6.080381	5.828793	6.357614
MSTRG.2431	0.113415	0.1703381	0.122009	2.36096	2.83052	3.55843	13.76326	3.065315	3.343805	10.12911	7.16743	8.465	2.058432	0.751051	0.651719
MSTRG.17407	1.84423	1.9297031	1.899887	2.405916139	0.780542	2.481884	1.908161	3.32719	2.86262	3.26008	5.3874764	2.827354519	3.1883783	4.636495	4.8610843
MSTRG.13366	0	0.0820494	0.0398743	10.4689	6.38927	14.6815	0.447119	0.194642	28.2385	13.406	17.365	2.82471	3.73303	0.211296	0.12483
MSTRG.7937	2.82289	3.55146	3.13439	0.975752	0.614933	1.06712	1.74684	2.77744	3.77046	4.10399	5.84922	2.99978	3.36705	1.7701	1.94727
MSTRG.3532	0	0	0	2.821635	3.756108	4.797041	0.963364	0.381229	2.852402	5.204315	6.990503	4.243491	1.9392458	2.14809	3.36013
MSTRG.12056	39.14494	39.24304	38.3411	1.4320721	3.23313	2.418645	1.015750896	2.819728	5.739017	1.1521232	1.0166696	1.1964335	0.5816191	6.043533	6.549072
MSTRG.19297	2.031459	1.477654	1.41164	2.019925	2.275648	2.843693	1.137185	2.819554	3.6312	3.391711	3.821132	1.746882	4.139531	3.38777	4.29503
MSTRG.21826	1.899384	1.506553	2.135047661	2.245488	3.859826	1.7277107	2.7760492	6.1007768	18.1510516	6.7328017	16.357414	4.8604933	1.7306376	2.81912656	6.638703
MSTRG.19849	1.93387	2.07186	3.81604	16.2649	24.5008	14.0554	3.22992	5.3762	1.22455	3.31622	1.67452	2.81842	1.10338	1.7862	1.51867
MSTRG.13362	0.2081402	0.093976	0.17418	3.17966	2.547436	3.981888	4.041161	1.840963	7.13197	9.40699	10.62469	5.13987	2.817056	0.135642	0.126636
